ds,yhat,yhat_lower,yhat_upper
2010-01-31,-4.048227904265745,-23.613141723357504,17.504967805810807
2010-02-28,-4.524054422541337,-25.540193205901083,15.777512030387403
2010-03-31,-0.943729435024034,-22.42249399729353,20.194869348394477
2010-04-30,2.1383765936578927,-18.6105085323954,22.497235754750115
2010-05-31,6.305486592462365,-15.275026565904076,26.866035922634264
2010-06-30,4.871552816355274,-15.998183798371313,24.977600373670445
2010-07-31,-2.2315775421524298,-21.813333874152654,19.507946093246268
2010-08-31,4.319764060280887,-16.015615518650336,26.176017299856372
2010-09-30,-5.312192027439276,-26.089706879584543,14.84080616314425
2010-10-31,2.318149942507673,-19.736951556993468,22.74821048944498
2010-11-30,-2.836450968763696,-24.019249360973514,17.218278943933477
2010-12-31,-1.6166878959044388,-22.446636960470617,17.689994092622577
2011-01-31,-4.360601236871611,-25.010793505806674,16.142868714483594
2011-02-28,-5.7956179325997015,-26.363287374474755,12.996478623453996
2011-03-31,-0.9495190526497016,-22.11190152838605,19.32069807259276
2011-04-30,3.454004036624478,-17.754691456730395,25.28502173479166
2011-05-31,7.247399400959431,-12.311843492695187,27.810730658707413
2011-06-30,2.4799231102470323,-19.774337536194036,21.738256214146766
2011-07-31,-2.9777879414413464,-24.671403688923018,17.923970419619103
2011-08-31,6.018265932177351,-14.817337053614967,26.84303047668433
2011-09-30,-4.936856287779341,-25.343320163790686,16.396311330556983
2011-10-31,1.1409801284339112,-20.857487922235524,23.01157691624399
2011-11-30,-3.217914524634428,-23.786431153546996,16.755646461702725
2011-12-31,-0.21197950680276456,-20.514767177603115,21.196444841387564
2012-01-31,-4.705474138029536,-25.547627615966196,15.717235622633847
2012-02-29,-2.203376765293558,-21.883955641381753,18.734057268149286
2012-03-31,-1.0718418925778648,-21.81807913978527,18.42351774830677
2012-04-30,-0.7305053979638312,-22.274525066680887,19.12364948307391
2012-05-31,4.005292953647549,-17.07825184108507,23.34383593576275
2012-06-30,9.332024715197893,-11.306975119510163,29.30197831099626
2012-07-31,-0.831664079715656,-21.41028680804828,20.742426598773445
2012-08-31,0.7286546723657827,-19.149158527895935,21.181367466345037
2012-09-30,-6.413896498461044,-26.46655742091866,14.014663764028953
2012-10-31,4.366266357472732,-17.32701844948479,23.1878016194623
2012-11-30,-2.244043407975822,-21.971933706356353,18.32815828621021
2012-12-31,-4.688128631217332,-26.52336706082047,16.533809752056943
2013-01-31,-4.026697646425137,-25.321685168326383,17.47955543902568
2013-02-28,-3.49823817792377,-22.36937218348294,18.08518777419633
2013-03-31,-1.156633496210351,-22.55839141682704,19.60034349647261
2013-04-30,0.5707864801301725,-20.3448536773028,19.420274000084557
2013-05-31,5.052330607122577,-14.084358978847437,25.620482174141433
2013-06-30,6.984391537764849,-12.235426531180323,28.10027036170409
2013-07-31,-1.6879487278323877,-22.400846792659408,18.584451525930184
