ds,yhat,yhat_lower,yhat_upper
2010-01-31,-1.185643858737368,-5.507273139966994,2.9993507570085685
2010-02-28,-0.44702331287800745,-4.8167346166535046,4.176799669190422
2010-03-31,-0.5052846799050215,-4.629742158263428,3.7155825932521602
2010-04-30,0.43862009098588783,-3.9668533198662845,4.678092882544819
2010-05-31,0.4851818344054029,-4.133203171156344,4.955469797870993
2010-06-30,0.9168781866120692,-3.514032388287204,5.459469186315639
2010-07-31,0.5289248685885706,-3.7728672690922096,4.775189702890945
2010-08-31,0.09038393460370242,-4.887840830501595,4.48505155172218
2010-09-30,-0.6700362907277163,-5.0853092445571555,3.6131442881984004
2010-10-31,-0.3148809978360083,-4.714055698809262,3.7754495502957
2010-11-30,-0.4246130270678894,-4.759431276949059,4.073819313237116
2010-12-31,-0.4464501458028823,-4.729501774670162,3.8790259585985334
2011-01-31,-1.045495655137137,-5.413264335244022,3.3836120738281363
2011-02-28,-0.5811542566426127,-4.757502068420333,3.7867654457120072
2011-03-31,-0.6367343613209323,-4.7558780807060055,3.684851272275185
2011-04-30,0.624384861110058,-3.5626310636419856,5.022151671638187
2011-05-31,0.5588686303234303,-3.79796234007247,4.670600791387183
2011-06-30,0.889327531136486,-3.4586424117552785,5.171007275645217
2011-07-31,0.3316453898505392,-4.200246660567179,4.8884513543351495
2011-08-31,0.11043855207002264,-4.460820204637242,4.607379390146278
2011-09-30,-0.4960117703641128,-4.746420871262305,4.0890935201131695
2011-10-31,-0.39445867479473984,-4.8433230008408445,3.877186663708196
2011-11-30,-0.42730927870143787,-4.446271397359551,4.0096730707185815
2011-12-31,-0.4772584611199209,-4.659887929567283,4.133961049518191
2012-01-31,-0.9064041303226817,-5.286744292284601,3.3132937237547737
2012-02-29,-0.1866890613931408,-4.359726210304018,4.2673011050269345
2012-03-31,-0.230109777129543,-4.486988902615563,4.01819401207025
2012-04-30,0.07447484017743039,-4.38738810347287,4.119364392345686
2012-05-31,0.3281788850836495,-4.1108926819735085,4.959955944520042
2012-06-30,0.9578658656703165,-3.560167995354308,5.2138318434383635
2012-07-31,0.9243399297797746,-3.7888841278024508,5.512923717987384
2012-08-31,0.06401388385711253,-4.199788527591675,4.28296549545385
2012-09-30,-1.0196878168704386,-5.471714880663263,3.487992127373077
2012-10-31,-0.16368617249453787,-4.4123949824905715,3.8261338259712505
2012-11-30,-0.4191145716043224,-4.569801034809083,3.9093379435934716
2012-12-31,-0.3817110504308909,-4.407025378201648,3.9075345176828824
2013-01-31,-1.3275434148465606,-5.43286285779277,2.890672595630156
2013-02-28,-0.31602993220035147,-4.652640469883035,4.436720144248453
2013-03-31,-0.37024485551405617,-4.829851166391787,3.911207170915052
2013-04-30,0.2546965020915595,-4.385003816709975,4.562054432975173
2013-05-31,0.4076885758816177,-3.7669035384061695,4.1899151641441765
2013-06-30,0.9391963002494357,-3.178929134293664,5.075043616920509
2013-07-31,0.7260203435922401,-3.800476442555434,4.9516479215203315
2013-08-31,0.0743625264647019,-4.06364957536966,4.484992393658191
2013-09-30,-0.8452059374873585,-5.339098639915284,3.7251831902281696
2013-10-31,-0.23849406674131868,-4.6167289898011585,3.984395141957855
2013-11-30,-0.42242168484786524,-4.964655068668066,3.899067690819026
2013-12-31,-0.4151482168608933,-5.088182194979496,3.837776053487152
2014-01-31,-1.1864674174474223,-5.3770216087203995,3.3001079061637815
2014-02-28,-0.4478468720344479,-4.759327818753401,3.6875787449042896
2014-03-31,-0.5061082388203872,-4.998167726925479,3.760512078610373
2014-04-30,0.437796532307721,-3.9710250723642915,4.887209914782033
2014-05-31,0.4843582759684067,-3.6614818130865316,4.7466071590412025
2014-06-30,0.9160546284096205,-3.511913471035132,5.300219801604636
2014-07-31,0.5281013101404526,-3.8823801197283387,5.3403013489715105
2014-08-31,0.08956037632927327,-4.357431192642331,4.326975864816165
2014-09-30,-0.6708598488338102,-5.090574052128779,3.8842880490535676
2014-10-31,-0.31570455577029166,-4.701819542096598,4.175634347096176
2014-11-30,-0.42543658483434055,-5.003218930073475,3.83067410191715
2014-12-31,-0.44727370314743825,-4.921743333977472,3.8782997395783996
2015-01-31,-1.0463192123751088,-5.397494718436659,3.1882468643189865
2015-02-28,-0.5819778137837818,-4.871767688417402,3.7812080402942643
2015-03-31,-0.6375579183567487,-4.950095331768499,3.897351906684768
2015-04-30,0.6235613041789093,-3.68301907441552,5.495506671354836
2015-05-31,0.5580450741058115,-4.000271013930172,4.911915101670488
2015-06-30,0.8885039759434468,-3.55143064087125,5.348667714543273
2015-07-31,0.33082183571767204,-3.96830794056958,4.51576327320441
2015-08-31,0.10961499899968599,-4.166435342646389,4.409540199747967
2015-09-30,-0.4968353224074022,-4.855216458044453,3.990551717317353
2015-10-31,-0.3952822255405916,-5.034314493988267,4.0547895349642165
2015-11-30,-0.4281328279310477,-4.657202376237989,4.258597027105982
2015-12-31,-0.478082008785136,-4.797156343845368,3.7931513335979794
2016-01-31,-0.9072276764210072,-5.450583944644812,3.46235408827675
2016-02-29,-0.18751260602736952,-4.451916767385188,3.9172778349534707
2016-03-31,-0.23093331976892623,-4.712007573928424,3.8851776775412077
2016-04-30,0.07365129934628277,-4.629794381591876,4.3323156390162
2016-05-31,0.32735534611758466,-3.9723611980321176,4.865649140061067
2016-06-30,0.957042328511452,-3.6583608987800176,5.142080027352369
2016-07-31,0.9235163944855224,-3.4483466787196075,5.292839199528598
2016-08-31,0.06319034980317133,-4.416839436842589,4.520279296575445
2016-09-30,-1.0205113492436875,-5.372918919435579,3.2828653181493093
2016-10-31,-0.16450970313159585,-4.039764333918538,4.845708182822057
2016-11-30,-0.4199381005621259,-4.935116892245244,3.990802092987879
2016-12-31,-0.3825345773427597,-4.527710811916444,3.816562770095473
2017-01-31,-1.3283669397135982,-5.784917805914724,3.223234691185784
2017-02-28,-0.3168534472387681,-4.570366133887393,4.0465263605231865
2017-03-31,-0.3710683596748282,-5.2832035919145675,3.9507788195299924
2017-04-30,0.2538730084608438,-4.348464308224338,4.479876003423649
2017-05-31,0.4068650925935366,-3.970585179700956,4.9763106088463855
2017-06-30,0.9383728269719896,-3.5183573421751624,5.289854892831295
2017-07-31,0.7276103659422155,-3.6987995911484,5.0212820689031314
2017-08-31,0.07836604444633485,-4.240033420816686,4.37196246126038
2017-09-30,-0.8388667785739898,-5.338485396856625,3.616730571463237
2017-10-31,-0.22974141188492184,-4.872528532967289,4.036455649477758
2017-11-30,-0.41101643946130734,-4.661972866582761,4.179720415524342
2017-12-31,-0.40100196125798193,-4.574416204516819,4.668413217448966
2018-01-31,-1.1695801516282172,-5.634633498150618,3.3969557482065627
2018-02-28,-0.4284838550525353,-4.8824037973955265,4.096806678894569
2018-03-31,-0.4840042123589602,-4.828227317025055,3.9064353094590327
2018-04-30,0.49261245076142146,-3.8515909276228815,4.8399716927541165
2018-05-31,0.5729764828192944,-3.5371255316638526,4.882474016480317
2018-06-30,1.0373847272533858,-3.4510161405178517,5.346863580673433
2018-07-31,0.6832336973803352,-3.8110161323307024,4.7528668252757145
2018-08-31,0.278495051543912,-4.447545334718376,4.792589235385953
2018-09-30,-0.39133410149312514,-4.759117010116289,3.775931673478881
2018-10-31,0.05743196610337509,-4.313156536121287,4.387165682420361
2018-11-30,0.03829100916633943,-4.166725323963465,4.515878686834381
2018-12-31,0.11006466538575277,-3.9131581725721056,4.621754001723659
2019-01-31,-0.39537006899447,-4.598398565919703,4.069478500695191
2019-02-28,0.23100147095133416,-4.109132571029964,4.76688984644087
2019-03-31,0.3548118800245541,-3.961493915605698,4.55190767576312
2019-04-30,1.7895348254380654,-2.526366244400585,5.889920309487607
2019-05-31,1.9034091090079988,-2.807576406561958,6.079981010049114
2019-06-30,2.4074717333920344,-1.7481696757075855,7.110598372215787
2019-07-31,2.138832670056689,-2.1486089824927848,6.524990973565544
2019-08-31,2.206668910226288,-1.7965890256513224,6.789426677002416
2019-09-30,1.879937695486277,-2.672717535860625,6.328149267365004
2019-10-31,2.2705338692435033,-1.9278506816874508,6.453675594658679
2019-11-30,2.5174023732614157,-2.1360784408990954,6.783618520904459
2019-12-31,2.871332117302039,-1.6454458641911893,7.137938124420153
2020-01-31,2.846065374558381,-1.3313520813816007,7.3676563904570385
2020-02-29,3.943602665014803,-0.3858517950547779,8.242630571385547
2020-03-31,4.30406087616679,-0.30418790862824,8.565617461117345
2020-04-30,4.999496067883033,0.622610507133279,9.177919528357842
2020-05-31,5.775026425295076,1.607597717241565,9.851158907143107
2020-06-30,6.90970661153279,2.326849231833364,11.028818647462737
2020-07-31,7.3980069881491,3.3166131557652356,11.80013671767421
2020-08-31,7.059507254104735,2.482313193223224,11.52170025702464
2020-09-30,6.480798758422135,1.8035070055678706,10.798720172411356
2020-10-31,7.858626714675414,3.5553311897225117,12.046587187883748
2020-11-30,8.108191520610285,3.949612479814474,12.35690432017723
2020-12-31,8.667421353971491,4.321623151385106,13.050407648539391
2021-01-31,8.243415301742886,3.845897826980743,12.500457627534702
2021-02-28,9.726255776044532,5.384399782225043,14.308820218013715
2021-03-31,10.193867164918155,5.897804925094575,14.280322322767896
2021-04-30,11.323801727866373,7.244127290108618,15.64233293396196
2021-05-31,11.998620113309292,7.379187783288817,16.47240895791205
2021-06-30,13.03512104249995,8.717509749602888,16.972608463847497
2021-07-31,13.343771397495443,8.864418706305251,17.33067549724674
2021-08-31,13.213939892019768,8.48591214710945,17.206859110662805
2021-09-30,12.799364632890576,8.531640904644993,17.46417588851099
2021-10-31,13.927902815603098,9.726765101484142,18.038203468380487
2021-11-30,14.248968402623762,9.994886185773746,18.61739821792178
2021-12-31,14.778068182576893,10.303799662726696,18.861663931230293
2022-01-31,14.528575293956743,10.300562818042055,19.02471450102682
2022-02-28,15.73852283082077,11.101838553413085,19.809537816650238
2022-03-31,16.20208777526452,11.53739339946046,20.57820332059058
2022-04-30,17.650985750805905,13.424001203164519,22.16979185242413
2022-05-31,18.219373805696115,13.874931299275472,22.544074124648798
2022-06-30,19.15606336255216,15.059215592431022,23.58136307151468
2022-07-31,19.289936355510648,14.939360917055428,23.680025772398604
2022-08-31,19.37322173250964,14.981979541917738,23.665668953395624
2022-09-30,19.11779471135743,14.721617827717589,23.446332522248657
2022-10-31,19.994776315229952,15.645602364455206,24.475255737498212
2022-11-30,20.390037490176447,15.916051003158355,24.65623416992983
2022-12-31,20.8900266826725,16.12958736905879,25.080357424693563
2023-01-31,20.812807484571266,16.293415790735935,25.068489626542565
2023-02-28,21.748475873855526,17.429993825596313,26.022406191749827
2023-03-31,22.214722080408023,17.837666811137872,26.46642552153185
2023-04-30,23.980834507258855,19.796891189325937,28.29330914813788
2023-05-31,24.43714458831028,20.037929933438182,28.6858315201306
2023-06-30,25.272596694127145,20.84918286186506,29.574363662319406
2023-07-31,25.236740864680367,21.00534276863732,30.136013046301688
2023-08-31,25.537360338738342,21.300235154303166,30.020408648526473
2023-09-30,25.435903221311044,21.419132929509136,30.33116112247278
2023-10-31,26.05928262895439,21.312019839149592,30.54263652533862
2023-11-30,26.53142523028349,21.958219932263766,31.190222450494797
2023-12-31,27.003302359941205,22.496184615401667,31.17802054016574
2024-01-31,27.095983002814442,22.825884519238937,31.41938576595969
2024-02-29,28.30385817013763,24.036392560961538,32.60910724078699
2024-03-31,28.782263766906897,24.69958509456492,33.1375138167301
2024-04-30,29.591841589865687,25.151042945064628,34.34916488033098
2024-05-31,30.3673719472763,26.003624699369,34.79432756105519
2024-06-30,31.502052133514916,26.92941446917618,36.327793111797014
2024-07-31,31.990352510129604,27.583831664492624,36.76117755510671
2024-08-31,31.651852776086724,26.854831809998046,36.10641849361941
2024-09-30,31.07314428040379,26.55370801964695,35.48316145638638
2024-10-31,32.45097223665814,27.970603491778455,36.911432766223086
2024-11-30,32.700537042593645,27.86559301078447,37.02843918907577
