ds,yhat,yhat_lower,yhat_upper
2010-01-31,-1.1458392059019378,-6.146477535340553,3.577588891294198
2010-02-28,-0.5858499558895407,-5.456555681129459,4.2553967053032915
2010-03-31,1.2400787912739524,-3.72304976182485,6.1222980057958
2010-04-30,-0.6665728611374401,-5.355198556313871,4.162076456177261
2010-05-31,-0.9198113768878489,-6.103495011739545,4.050539809454106
2010-06-30,-0.4082030859988368,-4.956507626267269,4.31717989790062
2010-07-31,-0.6879052639766918,-5.629695739099125,4.0125762597002055
2010-08-31,-0.5796381032861708,-5.434059023161674,4.067525907222284
2010-09-30,-1.40232774315084,-6.466700594764912,3.0707153370780484
2010-10-31,0.30131375143409367,-4.520499749735589,5.154643235770171
2010-11-30,3.0933966550577865,-1.2614937235077945,8.235142392670918
2010-12-31,0.3821881217555292,-4.684986365407682,4.749519031918956
2011-01-31,-0.9420988562842383,-5.925677830625526,3.884236607785877
2011-02-28,-0.4609206489454865,-5.14997909317235,4.294285596969996
2011-03-31,1.8518493917620953,-3.2199343326027114,6.541575005189111
2011-04-30,-0.17501308775549537,-5.060642985561783,4.439863439508259
2011-05-31,-0.29412489779566603,-5.079718622586388,4.681963332181595
2011-06-30,-0.450501774981784,-5.45259713573103,4.230147272052984
2011-07-31,-0.5488773636221838,-5.526412665146582,4.1122016404391255
2011-08-31,0.014565138889043316,-4.46634580928724,4.973002188000219
2011-09-30,-1.0400851742771584,-6.058192738405042,4.241254627048777
2011-10-31,0.6089287983262557,-4.413054531949535,5.510192288319816
2011-11-30,3.674563407817217,-1.4506264456350269,8.296549125580773
2011-12-31,0.7240012019622593,-4.272691361582315,5.881211344412932
2012-01-31,-0.7415780361475937,-5.773063684051292,4.2945319813099125
2012-02-29,0.6239456662378005,-4.577639520841696,4.808450075432568
2012-03-31,1.4734146286845116,-3.487882079271461,6.534501703533168
2012-04-30,-0.21386032555721668,-5.060544753286298,4.732943202395196
2012-05-31,-0.7604255033332786,-5.616215306492514,4.252396566770748
2012-06-30,1.0930492864703076,-3.77706008385634,5.884535498206851
2012-07-31,0.49411139533625803,-4.018412634930013,5.390615525728807
2012-08-31,-0.31496328041303157,-5.28055255089568,4.819720577436358
2012-09-30,-0.6915685978922983,-5.1515329449835665,4.173103322566159
2012-10-31,1.129948707041009,-3.9289336534020585,5.710869684724093
2012-11-30,3.3601110064464175,-0.9608935562222243,8.131181020185664
2012-12-31,1.1157674511741376,-3.6748339604033484,5.568651025996956
2013-01-31,0.084114338706204,-4.764098424937273,4.793997223481126
2013-02-28,0.7339646037742336,-4.335926732673854,5.4141063939563905
2013-03-31,2.0719565386853267,-2.7961572723059973,6.8089585673639235
2013-04-30,0.27848942649644304,-4.40692300685543,5.352336198070228
2013-05-31,-0.11722626230893096,-4.999528277880516,5.181213028376063
2013-06-30,1.0645781225781876,-3.1948192752626983,6.158422571602566
2013-07-31,0.6179752086549295,-4.21402642345522,5.405418810728088
2013-08-31,0.2685661049887531,-4.757882839540133,5.329728196454007
2013-09-30,-0.32807308311146754,-5.264397008313594,4.755698397377704
2013-10-31,1.4330766979566365,-3.372725973068077,6.2735769561447094
2013-11-30,3.9466000272335258,-0.526929706589147,8.968259272769107
2013-12-31,1.470890470379623,-3.763017869258977,6.515752437645978
2014-01-31,0.29132315298861655,-4.354171952279603,5.319715981022358
2014-02-28,0.8513114168166954,-4.2206239853605085,5.65011472660934
2014-03-31,2.677239072699833,-2.4067262141858397,7.942694858620629
2014-04-30,0.770586364207115,-4.39023746812836,5.364651074255406
2014-05-31,0.5173467571747328,-4.397663675208832,4.991092419057636
2014-06-30,1.028953991979971,-3.7910929858810554,6.154644497135873
2014-07-31,0.7492507246666608,-4.401521656001687,5.262936535107934
2014-08-31,0.8575167947480528,-4.136348027890815,5.677735787871401
2014-09-30,0.03482609945425508,-4.611812985331023,5.040243309033536
2014-10-31,1.7384665034286484,-2.9026590556487943,6.230382509484542
2014-11-30,4.530548351625105,-0.34091554395921125,9.311090283798348
2014-12-31,1.819338728244158,-2.9341102291164836,6.6675248524891675
2015-01-31,0.4950506603382816,-4.2770617901091565,5.356764342203382
2015-02-28,0.9762278832835263,-4.0449770931244275,5.412334776091422
2015-03-31,3.2889968341274427,-1.3010185633788387,8.00283383187324
2015-04-30,1.2621332999009915,-3.4623309329303598,6.036784188405796
2015-05-31,1.1430203986489131,-3.5062721520283353,6.174946898991969
2015-06-30,0.986642465245632,-3.824099873078404,5.825811499546306
2015-07-31,0.8882657851852579,-3.9887219282877617,5.381401893372134
2015-08-31,1.451707196278095,-3.2064273112490405,6.039487767109724
2015-09-30,0.3970558268955069,-4.179775703970666,5.364805169646575
2015-10-31,2.046069801283475,-2.6403444348740353,6.79929753453652
2015-11-30,5.111704412002586,0.13926651894346057,9.983684817718139
2015-12-31,2.1611422074118316,-2.763643540063183,6.807096232907735
2016-01-31,0.6955629705674458,-4.207959045597095,5.365513260131102
2016-02-29,2.0610866741379956,-3.011573494537173,7.027940101550126
2016-03-31,2.910555637075516,-1.993065344289726,7.713693487815379
2016-04-30,1.2232806793872868,-3.8333136123280642,6.080931593486911
2016-05-31,0.6767154980478163,-4.324388093694008,5.5401028640031225
2016-06-30,2.53019028440208,-2.378944420717894,7.277641882860453
2016-07-31,1.9312523897051888,-2.767308449656309,6.826322467452651
2016-08-31,1.1221777095335863,-3.434649926175613,6.064958213254398
2016-09-30,0.7455723860461492,-4.513675828452494,5.592046445297631
2016-10-31,2.5670896847721605,-2.574010897161141,7.566072332505188
2016-11-30,4.797251978170003,-0.17940244171484215,9.780146457750632
2016-12-31,2.5529084168531817,-2.8093028934570303,7.134145559253867
2017-01-31,1.5212552983416354,-3.393500075821188,6.376460660410987
2017-02-28,2.1711055581987138,-2.534745991139642,6.868533676039051
2017-03-31,3.5090974873378635,-1.4178417101985117,8.430111343618771
2017-04-30,1.7156303695642845,-3.1964961770144273,6.3812938857156425
2017-05-31,1.3199146746244392,-3.32107642684581,5.842128997550199
2017-06-30,2.501719053576504,-2.262075329447803,7.603397112089549
2017-07-31,2.055126556577818,-2.8085651558244447,6.735377911697378
2017-08-31,1.7057278698477005,-3.385423738358152,6.662209791847828
2017-09-30,1.1090987626478763,-3.8462243598943076,5.943193969508731
2017-10-31,2.8702589600023316,-2.2563409183174925,7.631245065063569
2017-11-30,5.384073155726185,0.5945840371465019,10.06281929132503
2017-12-31,2.908664160865624,-1.8665729605981058,7.888314258502637
2018-01-31,1.7293974054735952,-3.100942248617877,6.618438368161335
2018-02-28,2.2896571446515654,-2.735743879817303,6.9796400962613125
2018-03-31,4.115885361964424,-0.9870027155351512,8.7149793937358
2018-04-30,2.2674641083619496,-2.6176159265113834,7.394613503163846
2018-05-31,2.074397004717664,-2.9043511012105747,7.44944565621432
2018-06-30,2.6442356944155536,-2.2577638085630394,7.63690817664021
2018-07-31,2.424704930488181,-2.2231209665868747,7.431542543758828
2018-08-31,2.5931435052278684,-2.2243700495871557,7.5482366589519705
2018-09-30,1.896524727002484,-3.1888771982361845,6.624966121211863
2018-10-31,3.730439445281362,-0.9274795157492141,8.838103822814036
2018-11-30,6.648593210549663,1.792892553048843,11.646391932640096
2018-12-31,4.067657901472317,-0.6036845291787535,8.91494726542207
2019-01-31,2.8736441476559147,-1.9739758829066498,7.59440673166184
2019-02-28,3.536350242898081,-1.2070744128051492,7.988654530805253
2019-03-31,6.050097588071219,1.0333190756386519,10.81609579547745
2019-04-30,4.217729274166344,-0.7214939116348987,8.940476983845109
2019-05-31,4.299594767244362,-0.8602754679741543,8.694741431551458
2019-06-30,4.337712054366561,-0.6215772247809886,9.06003250152756
2019-07-31,4.504571754330281,0.0038083422071237254,9.43051204440513
2019-08-31,5.3332495454455895,0.3706134678626447,10.359777312515035
2019-09-30,4.535278543833147,-0.49512818939765213,9.447689565240603
2019-10-31,6.449528898246819,1.8100333232887287,11.206952442994544
2019-11-30,9.771843877233124,4.5927780041937085,14.716433713890034
2019-12-31,7.137709730526867,2.3448271044991404,12.00340296686218
2020-01-31,5.988558551561436,0.911122013655498,10.946669822163
2020-02-29,7.6500955996048585,2.7141100973476853,12.334158507310667
2020-03-31,8.81599262042068,3.935772265997539,13.897474026740714
2020-04-30,7.434938367828908,2.3183519031090274,12.072742111294728
2020-05-31,7.240978235190237,2.4505399762675175,11.854951470266476
2020-06-30,9.435683713838031,4.701072336815848,14.482334518872312
2020-07-31,9.189350867844658,4.241560319029544,13.819678055707982
2020-08-31,8.73288123637178,3.816049108999188,13.650278146510736
2020-09-30,8.697506606901046,3.975369559705123,13.325318979057004
2020-10-31,10.871628956107276,6.026859459257056,16.026947182543832
2020-11-30,13.443021943524407,8.68441141513475,18.30276805752331
2020-12-31,11.551283432691005,6.786349578563073,16.538815900744716
2021-01-31,10.87223536466049,5.711325068080759,15.576756146150853
2021-02-28,11.84056760535375,6.962269142269009,17.018759837773526
2021-03-31,13.531164584702822,9.02369935372539,18.355558814033767
2021-04-30,12.078928160679652,7.23646275830702,16.854632472976444
2021-05-31,12.035817515950946,7.094115598971599,16.470298384873946
2021-06-30,13.558852588653288,8.720348601976081,18.640932735029477
2021-07-31,13.464854718803187,8.72339608518396,18.22260086816062
2021-08-31,13.468050659216143,8.649336769954674,18.275212464248515
2021-09-30,13.212642158930699,8.439375995480875,18.341233930965604
2021-10-31,15.32639698342778,10.132506484673678,20.40280683042343
2021-11-30,18.18115099989494,13.770863604504095,23.35935028568062
